cod_muni;municipio;cod_depto;departamento;provincia;rc_total;rc_externa;rmbc;muni_conmutados;terri_funcional;muni_priori178;muni_muestra178
05001;Medellín;05;Antioquia;Valle Del Aburra;0;0;0;0;Ninguno;Ninguno;0
05002;Abejorral;05;Antioquia;Oriente;0;0;0;0;Ninguno;Ninguno;0
05004;Abriaquí;05;Antioquia;Occidente;0;0;0;0;Ninguno;Ninguno;0
05021;Alejandría;05;Antioquia;Oriente;0;0;0;0;Ninguno;Ninguno;0
05030;Amaga;05;Antioquia;Suroeste;0;0;0;0;Ninguno;Ninguno;0
05031;Amalfi;05;Antioquia;Nordeste;0;0;0;0;Ninguno;Ninguno;0
05034;Andes;05;Antioquia;Suroeste;0;0;0;0;Ninguno;Ninguno;0
05036;Angelopolis;05;Antioquia;Suroeste;0;0;0;0;Ninguno;Ninguno;0
05038;Angostura;05;Antioquia;Norte;0;0;0;0;Ninguno;Ninguno;0
05040;Anorí;05;Antioquia;Nordeste;0;0;0;0;Ninguno;Ninguno;0
05042;Santafé De Antioquia;05;Antioquia;Occidente;0;0;0;0;Ninguno;Ninguno;0
05044;Anza;05;Antioquia;Occidente;0;0;0;0;Ninguno;Ninguno;0
05045;Apartadó;05;Antioquia;Uraba;0;0;0;0;Ninguno;Ninguno;0
05051;Arboletes;05;Antioquia;Uraba;0;0;0;0;Ninguno;Ninguno;0
05055;Argelia;05;Antioquia;Oriente;0;0;0;0;Ninguno;Ninguno;0
05059;Armenia;05;Antioquia;Occidente;0;0;0;0;Ninguno;Ninguno;0
05079;Barbosa;05;Antioquia;Valle Del Aburra;0;0;0;0;Ninguno;Ninguno;0
05086;Belmira;05;Antioquia;Norte;0;0;0;0;Ninguno;Ninguno;0
05088;Bello;05;Antioquia;Valle Del Aburra;0;0;0;0;Ninguno;Ninguno;0
05091;Betania;05;Antioquia;Suroeste;0;0;0;0;Ninguno;Ninguno;0
05093;Betulia;05;Antioquia;Suroeste;0;0;0;0;Ninguno;Ninguno;0
05101;Ciudad Bolívar;05;Antioquia;Suroeste;0;0;0;0;Ninguno;Ninguno;0
05107;Briceño;05;Antioquia;Norte;0;0;0;0;Ninguno;Ninguno;0
05113;Buriticá;05;Antioquia;Occidente;0;0;0;0;Ninguno;Ninguno;0
05120;Cáceres;05;Antioquia;Bajo Cauca;0;0;0;0;Ninguno;Ninguno;0
05125;Caicedo;05;Antioquia;Suroeste;0;0;0;0;Ninguno;Ninguno;0
05129;Caldas;05;Antioquia;Valle Del Aburra;0;0;0;0;Ninguno;Ninguno;0
05134;Campamento;05;Antioquia;Norte;0;0;0;0;Ninguno;Ninguno;0
05138;Cañasgordas;05;Antioquia;Occidente;0;0;0;0;Ninguno;Ninguno;0
05142;Caracolí;05;Antioquia;Magdalena Medio;0;0;0;0;Ninguno;Ninguno;0
05145;Caramanta;05;Antioquia;Suroeste;0;0;0;0;Ninguno;Ninguno;0
05147;Carepa;05;Antioquia;Uraba;0;0;0;0;Ninguno;Ninguno;0
05148;Carmen De Viboral;05;Antioquia;Oriente;0;0;0;0;Ninguno;Ninguno;0
05150;Carolina;05;Antioquia;Norte;0;0;0;0;Ninguno;Ninguno;0
05154;Caucasia;05;Antioquia;Bajo Cauca;0;0;0;0;Ninguno;Ninguno;0
05172;Chigorodó;05;Antioquia;Uraba;0;0;0;0;Ninguno;Ninguno;0
05190;Cisneros;05;Antioquia;Nordeste;0;0;0;0;Ninguno;Ninguno;0
05197;Cocorná;05;Antioquia;Oriente;0;0;0;0;Ninguno;Ninguno;0
05206;Concepción;05;Antioquia;Oriente;0;0;0;0;Ninguno;Ninguno;0
05209;Concordia;05;Antioquia;Suroeste;0;0;0;0;Ninguno;Ninguno;0
05212;Copacabana;05;Antioquia;Valle Del Aburra;0;0;0;0;Ninguno;Ninguno;0
05234;Dabeiba;05;Antioquia;Occidente;0;0;0;0;Ninguno;Ninguno;0
05237;Don Matias;05;Antioquia;Norte;0;0;0;0;Ninguno;Ninguno;0
05240;Ebéjico;05;Antioquia;Occidente;0;0;0;0;Ninguno;Ninguno;0
05250;El Bagre;05;Antioquia;Bajo Cauca;0;0;0;0;Ninguno;Ninguno;0
05264;Entrerrios;05;Antioquia;Norte;0;0;0;0;Ninguno;Ninguno;0
05266;Envigado;05;Antioquia;Valle Del Aburra;0;0;0;0;Ninguno;Ninguno;0
05282;Fredonia;05;Antioquia;Suroeste;0;0;0;0;Ninguno;Ninguno;0
05284;Frontino;05;Antioquia;Occidente;0;0;0;0;Ninguno;Ninguno;0
05306;Giraldo;05;Antioquia;Occidente;0;0;0;0;Ninguno;Ninguno;0
05308;Girardota;05;Antioquia;Valle Del Aburra;0;0;0;0;Ninguno;Ninguno;0
05310;Gómez Plata;05;Antioquia;Norte;0;0;0;0;Ninguno;Ninguno;0
05313;Granada;05;Antioquia;Oriente;0;0;0;0;Ninguno;Ninguno;0
05315;Guadalupe;05;Antioquia;Norte;0;0;0;0;Ninguno;Ninguno;0
05318;Guarne;05;Antioquia;Oriente;0;0;0;0;Ninguno;Ninguno;0
05321;Guatape;05;Antioquia;Oriente;0;0;0;0;Ninguno;Ninguno;0
05347;Heliconia;05;Antioquia;Occidente;0;0;0;0;Ninguno;Ninguno;0
05353;Hispania;05;Antioquia;Suroeste;0;0;0;0;Ninguno;Ninguno;0
05360;Itagui;05;Antioquia;Valle Del Aburra;0;0;0;0;Ninguno;Ninguno;0
05361;Ituango;05;Antioquia;Norte;0;0;0;0;Ninguno;Ninguno;0
05364;Jardín;05;Antioquia;Suroeste;0;0;0;0;Ninguno;Ninguno;0
05368;Jericó;05;Antioquia;Suroeste;0;0;0;0;Ninguno;Ninguno;0
05376;La Ceja;05;Antioquia;Oriente;0;0;0;0;Ninguno;Ninguno;0
05380;La Estrella;05;Antioquia;Valle Del Aburra;0;0;0;0;Ninguno;Ninguno;0
05390;La Pintada;05;Antioquia;Suroeste;0;0;0;0;Ninguno;Ninguno;0
05400;La Unión;05;Antioquia;Oriente;0;0;0;0;Ninguno;Ninguno;0
05411;Liborina;05;Antioquia;Occidente;0;0;0;0;Ninguno;Ninguno;0
05425;Maceo;05;Antioquia;Magdalena Medio;0;0;0;0;Ninguno;Ninguno;0
05440;Marinilla;05;Antioquia;Oriente;0;0;0;0;Ninguno;Ninguno;0
05467;Montebello;05;Antioquia;Suroeste;0;0;0;0;Ninguno;Ninguno;0
05475;Murindó;05;Antioquia;Uraba;0;0;0;0;Ninguno;Ninguno;0
05480;Mutata;05;Antioquia;Uraba;0;0;0;0;Ninguno;Ninguno;0
05483;Nariño;05;Antioquia;Oriente;0;0;0;0;Ninguno;Ninguno;0
05490;Necoclí;05;Antioquia;Uraba;0;0;0;0;Ninguno;Ninguno;0
05495;Nechí;05;Antioquia;Bajo Cauca;0;0;0;0;Ninguno;Ninguno;0
05501;Olaya;05;Antioquia;Occidente;0;0;0;0;Ninguno;Ninguno;0
05541;Peñol;05;Antioquia;Oriente;0;0;0;0;Ninguno;Ninguno;0
05543;Peque;05;Antioquia;Occidente;0;0;0;0;Ninguno;Ninguno;0
05576;Pueblorrico;05;Antioquia;Suroeste;0;0;0;0;Ninguno;Ninguno;0
05579;Puerto Berrio;05;Antioquia;Magdalena Medio;0;0;0;0;Ninguno;Ninguno;0
05585;Puerto Nare;05;Antioquia;Magdalena Medio;0;0;0;0;Ninguno;Ninguno;0
05591;Puerto Triunfo;05;Antioquia;Magdalena Medio;0;0;0;0;Ninguno;Ninguno;0
05604;Remedios;05;Antioquia;Nordeste;0;0;0;0;Ninguno;Ninguno;0
05607;Retiro;05;Antioquia;Oriente;0;0;0;0;Ninguno;Ninguno;0
05615;Rionegro;05;Antioquia;Oriente;0;0;0;0;Ninguno;Ninguno;0
05628;Sabanalarga;05;Antioquia;Occidente;0;0;0;0;Ninguno;Ninguno;0
05631;Sabaneta;05;Antioquia;Valle Del Aburra;0;0;0;0;Ninguno;Ninguno;0
05642;Salgar;05;Antioquia;Suroeste;0;0;0;0;Ninguno;Ninguno;0
05647;San Andrés;05;Antioquia;Norte;0;0;0;0;Ninguno;Ninguno;0
05649;San Carlos;05;Antioquia;Oriente;0;0;0;0;Ninguno;Ninguno;0
05652;San Francisco;05;Antioquia;Oriente;0;0;0;0;Ninguno;Ninguno;0
05656;San Jerónimo;05;Antioquia;Occidente;0;0;0;0;Ninguno;Ninguno;0
05658;San José De La Montaña;05;Antioquia;Norte;0;0;0;0;Ninguno;Ninguno;0
05659;San Juan De Uraba;05;Antioquia;Uraba;0;0;0;0;Ninguno;Ninguno;0
05660;San Luis;05;Antioquia;Oriente;0;0;0;0;Ninguno;Ninguno;0
05664;San Pedro;05;Antioquia;Norte;0;0;0;0;Ninguno;Ninguno;0
05665;San Pedro De Uraba;05;Antioquia;Uraba;0;0;0;0;Ninguno;Ninguno;0
05667;San Rafael;05;Antioquia;Oriente;0;0;0;0;Ninguno;Ninguno;0
05670;San Roque;05;Antioquia;Nordeste;0;0;0;0;Ninguno;Ninguno;0
05674;San Vicente;05;Antioquia;Oriente;0;0;0;0;Ninguno;Ninguno;0
05679;Santa Barbara;05;Antioquia;Suroeste;0;0;0;0;Ninguno;Ninguno;0
05686;Santa Rosa De Osos;05;Antioquia;Norte;0;0;0;0;Ninguno;Ninguno;0
05690;Santo Domingo;05;Antioquia;Nordeste;0;0;0;0;Ninguno;Ninguno;0
05697;Santuario;05;Antioquia;Oriente;0;0;0;0;Ninguno;Ninguno;0
05736;Segovia;05;Antioquia;Nordeste;0;0;0;0;Ninguno;Ninguno;0
05756;Sonson;05;Antioquia;Oriente;0;0;0;0;Ninguno;Ninguno;0
05761;Sopetran;05;Antioquia;Occidente;0;0;0;0;Ninguno;Ninguno;0
05789;Támesis;05;Antioquia;Suroeste;0;0;0;0;Ninguno;Ninguno;0
05790;Tarazá;05;Antioquia;Bajo Cauca;0;0;0;0;Ninguno;Ninguno;0
05792;Tarso;05;Antioquia;Suroeste;0;0;0;0;Ninguno;Ninguno;0
05809;Titiribí;05;Antioquia;Suroeste;0;0;0;0;Ninguno;Ninguno;0
05819;Toledo;05;Antioquia;Norte;0;0;0;0;Ninguno;Ninguno;0
05837;Turbo;05;Antioquia;Uraba;0;0;0;0;Ninguno;Ninguno;0
05842;Uramita;05;Antioquia;Occidente;0;0;0;0;Ninguno;Ninguno;0
05847;Urrao;05;Antioquia;Suroeste;0;0;0;0;Ninguno;Ninguno;0
05854;Valdivia;05;Antioquia;Norte;0;0;0;0;Ninguno;Ninguno;0
05856;Valparaiso;05;Antioquia;Suroeste;0;0;0;0;Ninguno;Ninguno;0
05858;Vegachí;05;Antioquia;Nordeste;0;0;0;0;Ninguno;Ninguno;0
05861;Venecia;05;Antioquia;Suroeste;0;0;0;0;Ninguno;Ninguno;0
05873;Vigía Del Fuerte;05;Antioquia;Uraba;0;0;0;0;Ninguno;Ninguno;0
05885;Yalí;05;Antioquia;Nordeste;0;0;0;0;Ninguno;Ninguno;0
05887;Yarumal;05;Antioquia;Norte;0;0;0;0;Ninguno;Ninguno;0
05890;Yolombó;05;Antioquia;Nordeste;0;0;0;0;Ninguno;Ninguno;0
05893;Yondó;05;Antioquia;Magdalena Medio;0;0;0;0;Ninguno;Ninguno;0
05895;Zaragoza;05;Antioquia;Bajo Cauca;0;0;0;0;Ninguno;Ninguno;0
08001;Barranquilla;08;Atlántico;Norte;0;0;0;0;Ninguno;Ninguno;0
08078;Baranoa;08;Atlántico;Centro Oriente;0;0;0;0;Ninguno;Ninguno;0
08137;Campo De La Cruz;08;Atlántico;Sur;0;0;0;0;Ninguno;Ninguno;0
08141;Candelaria;08;Atlántico;Sur;0;0;0;0;Ninguno;Ninguno;0
08296;Galapa;08;Atlántico;Norte;0;0;0;0;Ninguno;Ninguno;0
08372;Juan De Acosta;08;Atlántico;Occidental;0;0;0;0;Ninguno;Ninguno;0
08421;Luruaco;08;Atlántico;Sur;0;0;0;0;Ninguno;Ninguno;0
08433;Malambo;08;Atlántico;Norte;0;0;0;0;Ninguno;Ninguno;0
08436;Manati;08;Atlántico;Sur;0;0;0;0;Ninguno;Ninguno;0
08520;Palmar De Varela;08;Atlántico;Centro Oriente;0;0;0;0;Ninguno;Ninguno;0
08549;Piojó;08;Atlántico;Occidental;0;0;0;0;Ninguno;Ninguno;0
08558;Polonuevo;08;Atlántico;Centro Oriente;0;0;0;0;Ninguno;Ninguno;0
08560;Ponedera;08;Atlántico;Centro Oriente;0;0;0;0;Ninguno;Ninguno;0
08573;Puerto Colombia;08;Atlántico;Norte;0;0;0;0;Ninguno;Ninguno;0
08606;Repelon;08;Atlántico;Sur;0;0;0;0;Ninguno;Ninguno;0
08634;Sabanagrande;08;Atlántico;Centro Oriente;0;0;0;0;Ninguno;Ninguno;0
08638;Sabanalarga;08;Atlántico;Centro Oriente;0;0;0;0;Ninguno;Ninguno;0
08675;Santa Lucia;08;Atlántico;Sur;0;0;0;0;Ninguno;Ninguno;0
08685;Santo Tomas;08;Atlántico;Centro Oriente;0;0;0;0;Ninguno;Ninguno;0
08758;Soledad;08;Atlántico;Norte;0;0;0;0;Ninguno;Ninguno;0
08770;Suan;08;Atlántico;Sur;0;0;0;0;Ninguno;Ninguno;0
08832;Tubara;08;Atlántico;Occidental;0;0;0;0;Ninguno;Ninguno;0
08849;Usiacuri;08;Atlántico;Occidental;0;0;0;0;Ninguno;Ninguno;0
11001;Bogotá, D.C.;11;Bogotá D.C.;Bogota;1;0;1;0;Bogotá, D.C.;Oferta_Demanda;1
13001;Cartagena;13;Bolivar;Dique Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13006;Achí;13;Bolivar;Mojana Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13030;Altos Del Rosario;13;Bolivar;Loba;0;0;0;0;Ninguno;Ninguno;0
13042;Arenal;13;Bolivar;Magdalena Medio Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13052;Arjona;13;Bolivar;Dique Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13062;Arroyohondo;13;Bolivar;Dique Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13074;Barranco De Loba;13;Bolivar;Loba;0;0;0;0;Ninguno;Ninguno;0
13140;Calamar;13;Bolivar;Dique Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13160;Cantagallo;13;Bolivar;Magdalena Medio Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13188;Cicuco;13;Bolivar;Depresion Momposina;0;0;0;0;Ninguno;Ninguno;0
13212;Córdoba;13;Bolivar;Montes De Maria;0;0;0;0;Ninguno;Ninguno;0
13222;Clemencia;13;Bolivar;Dique Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13244;Carmen De Bolívar;13;Bolivar;Montes De Maria;0;0;0;0;Ninguno;Ninguno;0
13248;El Guamo;13;Bolivar;Montes De Maria;0;0;0;0;Ninguno;Ninguno;0
13268;El Peñon;13;Bolivar;Loba;0;0;0;0;Ninguno;Ninguno;0
13300;Hatillo De Loba;13;Bolivar;Depresion Momposina;0;0;0;0;Ninguno;Ninguno;0
13430;Magangué;13;Bolivar;Mojana Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13433;Mahates;13;Bolivar;Dique Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13440;Margarita;13;Bolivar;Depresion Momposina;0;0;0;0;Ninguno;Ninguno;0
13442;María La Baja;13;Bolivar;Montes De Maria;0;0;0;0;Ninguno;Ninguno;0
13458;Montecristo;13;Bolivar;Mojana Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13468;Mompós;13;Bolivar;Depresion Momposina;0;0;0;0;Ninguno;Ninguno;0
13473;Morales;13;Bolivar;Magdalena Medio Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13490;Norosí;13;Bolívar;Loba;0;0;0;0;Ninguno;Ninguno;0
13549;Pinillos;13;Bolivar;Mojana Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13580;Regidor;13;Bolivar;Loba;0;0;0;0;Ninguno;Ninguno;0
13600;Río Viejo;13;Bolivar;Loba;0;0;0;0;Ninguno;Ninguno;0
13620;San Cristobal;13;Bolivar;Dique Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13647;San Estanislao;13;Bolivar;Dique Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13650;San Fernando;13;Bolivar;Depresion Momposina;0;0;0;0;Ninguno;Ninguno;0
13654;San Jacinto;13;Bolivar;Montes De Maria;0;0;0;0;Ninguno;Ninguno;0
13655;San Jacinto Del Cauca;13;Bolivar;Mojana Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13657;San Juan Nepomuceno;13;Bolivar;Montes De Maria;0;0;0;0;Ninguno;Ninguno;0
13667;San Martin De Loba;13;Bolivar;Loba;0;0;0;0;Ninguno;Ninguno;0
13670;San Pablo;13;Bolivar;Magdalena Medio Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13673;Santa Catalina;13;Bolivar;Dique Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13683;Santa Rosa De Lima;13;Bolivar;Dique Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13688;Santa Rosa Del Sur;13;Bolivar;Magdalena Medio Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13744;Simití;13;Bolivar;Magdalena Medio Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13760;Soplaviento;13;Bolivar;Dique Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13780;Talaigua Nuevo;13;Bolivar;Depresion Momposina;0;0;0;0;Ninguno;Ninguno;0
13810;Tiquisio;13;Bolivar;Mojana Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13836;Turbaco;13;Bolivar;Dique Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13838;Turbana;13;Bolivar;Dique Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13873;Villanueva;13;Bolivar;Dique Bolivarense;0;0;0;0;Ninguno;Ninguno;0
13894;Zambrano;13;Bolivar;Montes De Maria;0;0;0;0;Ninguno;Ninguno;0
15001;Tunja;15;Boyacá;Centro;1;1;0;0;Ninguno;Oferta;1
15022;Almeida;15;Boyacá;Oriente;1;1;0;0;Ninguno;Ninguno;0
15047;Aquitania;15;Boyacá;Sugamuxi;1;1;0;0;Ninguno;Oferta;0
15051;Arcabuco;15;Boyacá;Ricaurte;1;1;0;0;Ninguno;Ninguno;0
15087;Belén;15;Boyacá;Tundama;1;1;0;0;Ninguno;Ninguno;0
15090;Berbeo;15;Boyacá;Lengupa;1;1;0;0;Ninguno;Ninguno;0
15092;Betéitiva;15;Boyacá;Valderrama;1;1;0;0;Ninguno;Ninguno;0
15097;Boavita;15;Boyacá;Norte;1;1;0;0;Ninguno;Ninguno;0
15104;Boyacá;15;Boyacá;Marquez;1;1;0;0;Ninguno;Ninguno;0
15106;Briceño;15;Boyacá;Occidente;1;1;0;0;Ninguno;Ninguno;0
15109;Buenavista;15;Boyacá;Occidente;1;1;0;0;Ninguno;Ninguno;0
15114;Busbanzá;15;Boyacá;Tundama;1;1;0;0;Ninguno;Ninguno;0
15131;Caldas;15;Boyacá;Occidente;1;1;0;0;Ninguno;Ninguno;0
15135;Campohermoso;15;Boyacá;Lengupa;1;1;0;0;Ninguno;Ninguno;0
15162;Cerinza;15;Boyacá;Tundama;1;1;0;0;Ninguno;Ninguno;0
15172;Chinavita;15;Boyacá;Neira;1;1;0;0;Ninguno;Ninguno;0
15176;Chiquinquirá;15;Boyacá;Occidente;1;1;0;0;Ninguno;Ninguno;0
15180;Chiscas;15;Boyacá;Gutierrez;1;1;0;0;Ninguno;Ninguno;0
15183;Chita;15;Boyacá;Valderrama;1;1;0;0;Ninguno;Ninguno;0
15185;Chitaraque;15;Boyacá;Ricaurte;1;1;0;0;Ninguno;Ninguno;0
15187;Chivatá;15;Boyacá;Centro;1;1;0;0;Ninguno;Ninguno;0
15189;Ciénega;15;Boyacá;Marquez;1;1;0;0;Ninguno;Ninguno;0
15204;Cómbita;15;Boyacá;Centro;1;1;0;0;Ninguno;Ninguno;0
15212;Coper;15;Boyacá;Occidente;1;1;0;0;Ninguno;Ninguno;0
15215;Corrales;15;Boyacá;Tundama;1;1;0;0;Ninguno;Ninguno;0
15218;Covarachía;15;Boyacá;Norte;1;1;0;0;Ninguno;Ninguno;0
15223;Cubará;15;Boyacá;Gutierrez;1;1;0;0;Ninguno;Ninguno;0
15224;Cucaita;15;Boyacá;Centro;1;1;0;0;Ninguno;Ninguno;0
15226;Cuítiva;15;Boyacá;Sugamuxi;1;1;0;0;Ninguno;Ninguno;0
15232;Chíquiza;15;Boyacá;Centro;1;1;0;0;Ninguno;Ninguno;0
15236;Chivor;15;Boyacá;Oriente;1;1;0;0;Ninguno;Ninguno;0
15238;Duitama;15;Boyacá;Tundama;1;1;0;0;Ninguno;Oferta;1
15244;El Cocuy;15;Boyacá;Gutierrez;1;1;0;0;Ninguno;Ninguno;0
15248;El Espino;15;Boyacá;Gutierrez;1;1;0;0;Ninguno;Ninguno;0
15272;Firavitoba;15;Boyacá;Sugamuxi;1;1;0;0;Ninguno;Ninguno;0
15276;Floresta;15;Boyacá;Tundama;1;1;0;0;Ninguno;Ninguno;0
15293;Gachantivá;15;Boyacá;Ricaurte;1;1;0;0;Ninguno;Ninguno;0
15296;Gámeza;15;Boyacá;Sugamuxi;1;1;0;0;Ninguno;Ninguno;0
15299;Garagoa;15;Boyacá;Neira;1;1;0;0;Ninguno;Ninguno;0
15317;Guacamayas;15;Boyacá;Gutierrez;1;1;0;0;Ninguno;Ninguno;0
15322;Guateque;15;Boyacá;Oriente;1;1;0;0;Ninguno;Ninguno;0
15325;Guayatá;15;Boyacá;Oriente;1;1;0;0;Ninguno;Ninguno;0
15332;Güicán De La Sierra;15;Boyacá;Gutierrez;1;1;0;0;Ninguno;Ninguno;0
15362;Iza;15;Boyacá;Sugamuxi;1;1;0;0;Ninguno;Ninguno;0
15367;Jenesano;15;Boyacá;Marquez;1;1;0;0;Ninguno;Ninguno;0
15368;Jericó;15;Boyacá;Valderrama;1;1;0;0;Ninguno;Ninguno;0
15377;Labranzagrande;15;Boyacá;La Libertad;1;1;0;0;Ninguno;Ninguno;0
15380;La Capilla;15;Boyacá;Oriente;1;1;0;0;Ninguno;Ninguno;0
15401;La Victoria;15;Boyacá;Occidente;1;1;0;0;Ninguno;Ninguno;0
15403;La Uvita;15;Boyacá;Norte;1;1;0;0;Ninguno;Ninguno;0
15407;Villa De Leiva;15;Boyacá;Ricaurte;1;1;0;0;Ninguno;Oferta;1
15425;Macanal;15;Boyacá;Neira;1;1;0;0;Ninguno;Ninguno;0
15442;Maripí;15;Boyacá;Occidente;1;1;0;0;Ninguno;Ninguno;0
15455;Miraflores;15;Boyacá;Lengupa;1;1;0;0;Ninguno;Ninguno;0
15464;Mongua;15;Boyacá;Sugamuxi;1;1;0;0;Ninguno;Ninguno;0
15466;Monguí;15;Boyacá;Sugamuxi;1;1;0;0;Ninguno;Ninguno;0
15469;Moniquirá;15;Boyacá;Ricaurte;1;1;0;0;Ninguno;Ninguno;0
15476;Motavita;15;Boyacá;Centro;1;1;0;0;Ninguno;Ninguno;0
15480;Muzo;15;Boyacá;Occidente;1;1;0;0;Ninguno;Ninguno;0
15491;Nobsa;15;Boyacá;Sugamuxi;1;1;0;0;Ninguno;Ninguno;0
15494;Nuevo Colón;15;Boyacá;Marquez;1;1;0;0;Ninguno;Ninguno;0
15500;Oicatá;15;Boyacá;Centro;1;1;0;0;Ninguno;Ninguno;0
15507;Otanche;15;Boyacá;Occidente;1;1;0;0;Ninguno;Ninguno;0
15511;Pachavita;15;Boyacá;Neira;1;1;0;0;Ninguno;Ninguno;0
15514;Páez;15;Boyacá;Lengupa;1;1;0;0;Ninguno;Ninguno;0
15516;Paipa;15;Boyacá;Tundama;1;1;0;0;Ninguno;Ninguno;0
15518;Pajarito;15;Boyacá;La Libertad;1;1;0;0;Ninguno;Ninguno;0
15522;Panqueba;15;Boyacá;Gutierrez;1;1;0;0;Ninguno;Ninguno;0
15531;Pauna;15;Boyacá;Occidente;1;1;0;0;Ninguno;Ninguno;0
15533;Paya;15;Boyacá;La Libertad;1;1;0;0;Ninguno;Ninguno;0
15537;Paz De Rio;15;Boyacá;Valderrama;1;1;0;0;Ninguno;Ninguno;0
15542;Pesca;15;Boyacá;Sugamuxi;1;1;0;0;Ninguno;Ninguno;0
15550;Pisba;15;Boyacá;La Libertad;1;1;0;0;Ninguno;Ninguno;0
15572;Puerto Boyacá;15;Boyacá;Occidente;1;1;0;0;Ninguno;Ninguno;0
15580;Quípama;15;Boyacá;Occidente;1;1;0;0;Ninguno;Ninguno;0
15599;Ramiriquí;15;Boyacá;Marquez;1;1;0;0;Ninguno;Ninguno;0
15600;Ráquira;15;Boyacá;Ricaurte;1;1;0;0;Ninguno;Ninguno;0
15621;Rondón;15;Boyacá;Marquez;1;1;0;0;Ninguno;Ninguno;0
15632;Saboyá;15;Boyacá;Occidente;1;1;0;0;Ninguno;Ninguno;0
15638;Sáchica;15;Boyacá;Ricaurte;1;1;0;0;Ninguno;Oferta;0
15646;Samacá;15;Boyacá;Centro;1;1;0;0;Ninguno;Oferta;1
15660;San Eduardo;15;Boyacá;Lengupa;1;1;0;0;Ninguno;Ninguno;0
15664;San José De Pare;15;Boyacá;Ricaurte;1;1;0;0;Ninguno;Ninguno;0
15667;San Luis De Gaceno;15;Boyacá;Neira;1;1;0;0;Ninguno;Ninguno;0
15673;San Mateo;15;Boyacá;Norte;1;1;0;0;Ninguno;Ninguno;0
15676;San Miguel De Sema;15;Boyacá;Occidente;1;1;0;0;Ninguno;Ninguno;0
15681;San Pablo De Borbur;15;Boyacá;Occidente;1;1;0;0;Ninguno;Ninguno;0
15686;Santana;15;Boyacá;Ricaurte;1;1;0;0;Ninguno;Ninguno;0
15690;Santa María;15;Boyacá;Neira;1;1;0;0;Ninguno;Ninguno;0
15693;Santa Rosa De Viterbo;15;Boyacá;Tundama;1;1;0;0;Ninguno;Ninguno;0
15696;Santa Sofía;15;Boyacá;Ricaurte;1;1;0;0;Ninguno;Oferta;0
15720;Sativanorte;15;Boyacá;Norte;1;1;0;0;Ninguno;Ninguno;0
15723;Sativasur;15;Boyacá;Norte;1;1;0;0;Ninguno;Ninguno;0
15740;Siachoque;15;Boyacá;Centro;1;1;0;0;Ninguno;Ninguno;0
15753;Soatá;15;Boyacá;Norte;1;1;0;0;Ninguno;Ninguno;0
15755;Socotá;15;Boyacá;Valderrama;1;1;0;0;Ninguno;Ninguno;0
15757;Socha;15;Boyacá;Valderrama;1;1;0;0;Ninguno;Ninguno;0
15759;Sogamoso;15;Boyacá;Sugamuxi;1;1;0;0;Ninguno;Oferta;1
15761;Somondoco;15;Boyacá;Oriente;1;1;0;0;Ninguno;Ninguno;0
15762;Sora;15;Boyacá;Centro;1;1;0;0;Ninguno;Ninguno;0
15763;Sotaquirá;15;Boyacá;Centro;1;1;0;0;Ninguno;Oferta;0
15764;Soracá;15;Boyacá;Centro;1;1;0;0;Ninguno;Ninguno;0
15774;Susacón;15;Boyacá;Norte;1;1;0;0;Ninguno;Ninguno;0
15776;Sutamarchán;15;Boyacá;Ricaurte;1;1;0;0;Ninguno;Ninguno;0
15778;Sutatenza;15;Boyacá;Oriente;1;1;0;0;Ninguno;Ninguno;0
15790;Tasco;15;Boyacá;Valderrama;1;1;0;0;Ninguno;Ninguno;0
15798;Tenza;15;Boyacá;Oriente;1;1;0;0;Ninguno;Ninguno;0
15804;Tibaná;15;Boyacá;Marquez;1;1;0;0;Ninguno;Ninguno;0
15806;Tibasosa;15;Boyacá;Sugamuxi;1;1;0;0;Ninguno;Ninguno;0
15808;Tinjacá;15;Boyacá;Ricaurte;1;1;0;0;Ninguno;Ninguno;0
